"102	33.946891	-84.335745	8	18	"
"6	42.251818	-71.128556	15	23	"
"759	42.3737789	-71.1209874	9	20	"
"66	30.1849489	-97.8472924	11	22	"
"343	40.0187184	-105.2567267	11	22	"
"188	45.3991052	-122.6195509	8	20	"
"397	42.482408	-71.213533	10	21	"
"102	45.504963	-122.65474	9	18	"
"102	42.2560362494	-71.1242089243	9	19	"
"397	28.5278968	-81.4168234	6	23	"
"1135	30.3999195	-97.8551573	10	18	"
"722	45.535352	-122.637292	9	16	"
"1050	45.435036357	-122.5723514577	6	21	"
"207	49.272318	-123.090819	7	17	"
"265	45.4296	-122.832152	7	20	"
"290	45.49391	-122.6045274	9	17	"
"207	40.10024901	-83.1075831	9	19	"
"462	42.5576214	-71.1487507	9	20	"
"741	30.268823	-97.7264536	9	20	"
"175	45.5731634	-122.5575475	10	20	"
"3	45.5517727	-122.6752156	11	18	"
"264	30.2604572575	-97.7385163307	3	16	"
"721	45.5435048	-122.8663549	8	21	"
"916	33.7909037	-84.4075408	8	18	"
"1084	30.2153869	-97.7960118	17	21	"
"916	39.9068602	-82.9957846	9	18	"
"546	45.5209256	-122.6802879	10	18	"
"114	40.01591765	-105.2366497	9	17	"
"1006	33.8382495	-84.261461	9	18	"
"83	49.2844449	-123.0671527	8	16	"
"390	42.172356	-71.1938825	5	20	"
"1128	40.0211068	-105.2626812	10	17	"
"332	30.257273266	-97.8075991472	10	21	"
"593	40.075789	-82.92921	8	18	"
"739	28.588802	-81.365852	10	18	"
"1128	40.0285657	-105.2586121	10	17	"
"628	30.3201938	-97.6972234	7	23	"
"245	49.2634294	-123.1423828	17	22	"
"616	42.2204463	-71.0392394	10	22	"
"1010	42.3418966	-71.0682894	11	15	"
"974	45.6190953	-122.7230245	8	16	"
"40	28.573875	-81.306633	9	18	"
"207	42.2043866	-71.0269332	7	18	"
"32	45.4977942232	-122.6110754	10	22	"
"247	49.2874692	-123.1210223	8	20	"
"207	49.243749	-123.101673	7	18	"
"560	49.2682096	-123.1696307	9	23	"
"498	42.3560307	-71.146946	10	18	"
"586	42.3017136	-71.3950615	8	22	"
"116	42.3306555302	-71.1948410684	10	22	"
"265	28.663714	-81.3804430605	5	20	"
"390	42.3324642	-71.1186943	10	13	"
"663	40.043583	-82.864046	10	15	"
"163	42.3973333	-71.1229932	1	20	"
"702	39.9560465	-82.8811395	6	20	"
"544	28.7979934744	-81.33673125	9	20	"
"163	42.3893402	-71.1194217	6	22	"
"974	42.4824101	-71.2638944	8	17	"
"820	42.3954502	-71.121741	8	16	"
"116	45.4510587324	-122.7806637408	11	18	"
"188	49.2080572419	-123.1399957993	11	20	"
"911	33.8363283	-84.3774914	8	18	"
"31	30.274998	-97.7516813	11	15	"
"86	30.1594232788	-97.7727932855	8	19	"
"238	39.8546441	-82.8305813	7	19	"
"6	33.9341556	-84.337652	6	21	"
"1010	30.2729209	-97.7443863	7	18	"
"1010	30.3532115	-97.7546999	8	18	"
"290	45.4618042	-122.7999141	16	21	"
"541	45.524911	-122.680434	15	19	"
"1006	30.2498772458	-97.8963428382	10	18	"
"65	42.5481107	-70.9070075	9	23	"
"66	33.7882425312	-84.3266436141	11	20	"
"291	45.4789938	-122.6090142	11	14	"
"560	45.6134491	-122.4976715	8	19	"
"64	42.3408888	-71.0818705	9	17	"
"295	40.0896138	-83.050527	12	19	"
"104	33.8858625	-84.2583752	8	13	"
"655	45.5220507	-122.6416291	11	22	"
"95	28.495472543	-81.5346959222	8	17	"
"449	42.3264325754	-71.0669072778	8	17	"
"628	49.2800817846	-122.8283677269	12	21	"
"379	33.7793338	-84.3697097	8	16	"
"906	45.4640062	-122.8950787	7	18	"
"741	42.3111432	-71.2753063	8	20	"
"65	45.5249023	-122.6469142	10	17	"
"616	42.2396399	-70.8016358	9	20	"
"750	28.368425	-81.407625	8	19	"
"934	42.3774582471	-71.0667534694	10	23	"
"471	33.9343762	-84.3523975	10	16	"
"906	42.40669	-71.083628	9	21	"
"245	42.4359428458	-71.2340683466	11	21	"
"264	33.888977	-84.4680844	11	21	"
"739	42.5913225	-71.2082649	9	20	"
"593	39.9721714	-82.8694464	8	20	"
"86	42.157041	-71.157268	8	17	"
"290	45.4901	-122.4768342	8	18	"
"508	33.8307308	-84.3406066	8	17	"
"390	42.3970831	-71.1039629	9	21	"
"722	40.0185458	-105.2787801	12	20	"
"471	42.5963142	-71.2165605	9	18	"
"32	45.562797	-122.680824	7	13	"
"722	28.48476	-81.458188	0	22	"
"336	39.9767154	-105.1323231	10	16	"
"546	42.5399500808	-71.1995167949	15	21	"
"1084	30.32273002	-97.70845413	10	19	"
"757	49.2801489	-123.1182122	10	22	"
"339	42.546639	-70.8799528	9	17	"
